rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,view_history,stimulus,key_press,button_pressed,id,type,shape,color,condition
19441,45-54,demo.4,survey-dropdown,25,181669,0.0-25.0,bwg7p9g6u1,,,,,,,,,
9067,5983681d55a18000013388f9,ProlificID,survey-text,0,9069,0.0-0.0,e6mrz691rz,,,,,,,,,
6443,NA,instructions,instructions,1,15517,0.0-1.0,e6mrz691rz,"[{""page_index"":0,""viewing_time"":6442}]",,,,,,,,
null,NA,,html-keyboard-response,2,19021,0.0-2.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,3,23525,0.0-3.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,4,28029,0.0-4.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,5,32533,0.0-5.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,6,37038,0.0-6.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot34'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,7,41542,0.0-7.0,e6mrz691rz,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,null,,,,,,
2553,NA,break,html-button-response,8,45099,0.0-8.0,e6mrz691rz,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>! You will see animations and will be asked to make a decision.</p>",,0,,,,,
5845,NA,,html-button-delay-response,9,50954,0.0-9.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,2,testing.1,testing,dot,,AB
5013,NA,,html-button-delay-response,10,56471,0.0-10.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot21'></div></div> </div>,,0,testing.2,testing,dot,,notAnotB
5004,NA,,html-button-delay-response,11,61979,0.0-11.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4_red'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,2,testing.13,testing,dot,,AB
4838,NA,,html-button-delay-response,12,67320,0.0-12.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot43'></div></div> </div>,,0,testing.14,testing,dot,,notAnotB
6006,NA,,html-button-delay-response,13,73828,0.0-13.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,,1,testing.8,testing,dot,,AnotB_grey
4897,NA,,html-button-delay-response,14,79228,0.0-14.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,,0,testing.10,testing,dot,,AnotB_red
5013,NA,,html-button-delay-response,15,84745,0.0-15.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,1,testing.3,testing,dot,,notAB
5021,NA,,html-button-delay-response,16,90270,0.0-16.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot45'></div></div> </div>,,1,testing.7,testing,dot,,AnotB_grey
4871,NA,,html-button-delay-response,17,95644,0.0-17.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,,0,testing.11,testing,dot,,AnotB_red
4945,NA,,html-button-delay-response,18,101093,0.0-18.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,0,testing.9,testing,dot,,AnotB_red
4880,NA,,html-button-delay-response,19,106477,0.0-19.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot76'></div></div> </div>,,0,testing.15,testing,dot,,notAnotB
4870,NA,,html-button-delay-response,20,111851,0.0-20.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,,2,testing.12,testing,dot,,AB
5248,NA,,html-button-delay-response,21,117603,0.0-21.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot32'></div></div> </div>,,1,testing.4,testing,dot,,notAB
5596,NA,,html-button-delay-response,22,123702,0.0-22.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot56'></div></div> </div>,,0,testing.6,testing,dot,,AnotB_grey
4928,NA,,html-button-delay-response,23,129133,0.0-23.0,e6mrz691rz,,<div  class = 'container2'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5_red'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot54'></div></div> </div>,,1,testing.5,testing,dot,,notAB
10203,"['wugging had to do with the direction of the movement/rotation direction', 'wugging had to do with the colors']",self_report,survey-multi-select,24,139844,0.0-24.0,e6mrz691rz,,,,,,,,,
20146,2+ug,demo.1,survey-dropdown,25,159994,0.0-25.0,e6mrz691rz,,,,,,,,,
20146,2+g,demo.2,survey-dropdown,25,159994,0.0-25.0,e6mrz691rz,,,,,,,,,
20146,female,demo.3,survey-dropdown,25,159994,0.0-25.0,e6mrz691rz,,,,,,,,,
20146,12-24,demo.4,survey-dropdown,25,159994,0.0-25.0,e6mrz691rz,,,,,,,,,
6038,5f3d2221ca5fd802a036c044,ProlificID,survey-text,0,6040,0.0-0.0,0pgp590o37,,,,,,,,,
5478,NA,instructions,instructions,1,11519,0.0-1.0,0pgp590o37,"[{""page_index"":0,""viewing_time"":5478}]",,,,,,,,
null,NA,,html-keyboard-response,2,15022,0.0-2.0,0pgp590o37,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6_red'></div><div class='color7'></div><div class='color8'></div></div><div class='dot67'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,3,19527,0.0-3.0,0pgp590o37,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1_red'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot12'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,4,24034,0.0-4.0,0pgp590o37,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7_red'></div><div class='color8'></div></div><div class='dot78'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,5,28534,0.0-5.0,0pgp590o37,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2'></div><div class='color3_red'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot34'></div></div> </div>,null,,,,,,
null,NA,,html-keyboard-response,6,33037,0.0-6.0,0pgp590o37,,<p style='text-align:center'>The dot is going to wug:</p><div  class = 'container'> <div class='container3'><div class='palette'><div class='color1'></div><div class='color2_red'></div><div class='color3'></div><div class='color4'></div><div class='color5'></div><div class='color6'></div><div class='color7'></div><div class='color8'></div></div><div class='dot23'></div></div> </div>,null,,,,,,
